219036, n AQT765.K.T982.QJ ,s 4.Q752.AKJ74.652 ,-100,6,1,4,2,12,1,4,5,3,10,Pass,no,no,no,no,no,90,5
219037, n KT864.QJ8.A83.K4 ,s 32.AT43.J74.AT75 ,140,5,3,3,2,13,2,4,3,4,9,2♥,Pass,no,no,no,no,140,0
219038, n AT9753.Q93.Q.AQ4 ,s Q6.A764.42.K9865 ,450,6,3,1,3,14,2,4,2,5,9,4♠,Pass,no,no,no,no,450,0
219039, n J7432.72.KJ.AK62 ,s T8.AKT.QT7542.93 ,100,5,2,2,4,12,2,3,6,2,9,3♦,Pass,no,no,no,no,110,0
219040, n QT982.AKJ.K72.K6 ,s 5.Q953.AJ86.AT72 ,420,5,3,3,2,16,1,4,4,4,11,4♥,Pass,no,no,no,no,420,0
219041, n AKT75.KQ98.74.95 ,s 3.AT7632.K83.JT4 ,100,5,4,2,2,12,1,6,3,3,8,2♥,Pass,no,no,no,no,140,1
219042, n AQ932.AT72.K972. ,s KT.965.A865.KT52 ,430,5,4,4,0,13,2,3,4,4,10,4♠,Pass,no,no,no,no,420,0
219043, n KJT65.98.AK85.K4 ,s Q4.Q762.QT6.A762 ,400,5,2,4,2,14,2,4,3,4,10,3N,Pass,no,no,no,no,400,0
219044, n AKJT95.83.A96.KJ ,s Q.J962.KQT83.532 ,100,6,2,3,2,16,1,4,5,3,8,2♠,Pass,no,no,no,no,140,1
219045, n AQT96.A62.32.Q42 ,s K.K84.9654.KJ765 ,420,5,3,2,3,12,1,3,4,5,10,4♠,Pass,no,no,no,no,420,0
219046, n AJT763.KT5.KQ9.Q ,s Q9.A962.32.KJ984 ,460,6,3,3,1,15,2,4,2,5,10,3N,Pass,no,no,no,no,460,0
219047, n AQT62.AQT3.96.K4 ,s 7.52.KQT8752.AQ2 ,990,5,4,2,2,15,1,2,7,3,11,4♣,6N,Pass,no,no,no,990,0
219048, n KJ743.KQJ5.K63.8 ,s 9.A8742.T874.AQ3 ,100,5,4,3,1,13,1,5,4,3,10,2♥,Pass,no,no,no,no,140,1
219049, n QJT92.KQ5.KQ87.4 ,s K6.J943.JT2.K986 ,90,5,3,4,1,13,2,4,3,4,8,2♦,Pass,no,no,no,no,90,0
219050, n AQ873.A74.9853.K ,s 6.T8.AK76.J97432 ,100,5,3,4,1,13,1,2,4,6,8,Pass,no,no,no,no,no,90,0
219051, n AKJT7.KT7.732.K2 ,s 98.A62.986.AQ754 ,400,5,3,3,2,14,2,3,3,5,10,3N,Pass,no,no,no,no,400,0
219052, n AQ965.64.AQT2.76 ,s 84.KJ3.K9864.A53 ,-140,5,2,4,2,12,2,3,5,3,11,Pass,no,no,no,no,no,90,6
219053, n KQT97.AT7.T7.A73 ,s 83.653.AQ963.KJ8 ,110,5,3,2,3,13,2,3,5,3,10,2♠,Pass,no,no,no,no,110,0
219054, n AT543.8.AT75.A42 ,s J2.QJT9763.K4.K3 ,420,5,1,4,3,12,2,7,2,2,10,4♥,Pass,no,no,no,no,420,0
219055, n AKT96.AQ9.32.A76 ,s J4.K542.Q9876.QT ,430,5,3,2,3,17,2,4,5,2,8,3N,Pass,no,no,no,no,430,0
219056, n KJ962.A84.AJ954. ,s 84.J73.Q62.AJ764 ,100,5,3,5,0,13,2,3,3,5,8,Pass,no,no,no,no,no,120,1
219057, n AKQ84.J954.Q.972 ,s 53.K32.A7643.KT6 ,110,5,4,1,3,12,2,3,5,3,10,2♠,Pass,no,no,no,no,110,0
219058, n AKJ32.AKJT943..2 ,s Q9.85.QJT3.AJT98 ,1510,5,7,0,1,16,2,2,4,5,10,4♠,7♥,Pass,no,no,no,1510,0
219059, n AKJ93.A9754.T.AK ,s 76.K.AKJ9762.T62 ,1440,5,5,1,2,19,2,1,7,3,11,4♥,7♦,Pass,no,no,no,1440,0
219060, n AK8542.A864.J6.A ,s 96.QJ973.A2.Q642 ,450,6,4,2,1,16,2,5,2,4,9,4♥,Pass,no,no,no,no,450,0
219061, n AKJT63.Q73.Q2.J5 ,s 82.A9864.A9843.2 ,100,6,3,2,2,13,2,5,5,1,8,2♠,Pass,no,no,no,no,140,1
219062, n AJT987.7.J.AKJ87 ,s 64.QJ64.KQ532.Q9 ,140,6,1,1,5,14,2,4,5,2,10,2♠,Pass,no,no,no,no,140,0
219063, n AQJ743.J632.A3.J ,s K5.T97.KT752.K53 ,100,6,4,2,1,13,2,3,5,3,9,3N,Pass,no,no,no,no,400,7
219064, n AKJT53.8.AK98.87 ,s 7.K53.QJT52.AJ62 ,990,6,1,4,2,15,1,3,5,4,11,4♠,6♠,Pass,no,no,no,980,0
219065, n AKQ65.J6.53.Q742 ,s T8.AQ7532.2.AJ85 ,450,5,2,2,4,12,2,6,1,4,11,4♠,Pass,no,no,no,no,450,0
219066, n AKJ72.962.Q2.QJ6 ,s 94.QJ754.6.AK872 ,-100,5,3,2,3,13,2,5,1,5,10,2♥,Pass,no,no,no,no,140,6
219067, n A8542.T3.AK74.A4 ,s KJ.Q98762.82.K52 ,420,5,2,4,2,15,2,6,2,3,9,4♥,Pass,no,no,no,no,420,0
219068, n KQJ72.QT6.3.AQ94 ,s A4.K72.9642.KT82 ,420,5,3,1,4,14,2,3,4,4,10,4♠,Pass,no,no,no,no,420,0
219069, n AKQT4.8642.7.AT2 ,s 7.KT953.AK843.97 ,980,5,4,1,3,13,1,5,5,2,10,4♥,6♥,Pass,no,no,no,980,0
219070, n JT842.A95.A4.QJ5 ,s K5.KQJT7.JT75.82 ,-100,5,3,2,3,12,2,5,4,2,10,Pass,no,no,no,no,no,90,5
219071, n AT952.3.AT5.AJ93 ,s J.QJ84.J972.K652 ,400,5,1,3,4,13,1,4,4,4,8,3N,Pass,no,no,no,no,400,0
219072, n AKQT83.QJT8..A76 ,s 52.K.A7653.J9532 ,450,6,4,0,3,16,2,1,5,5,8,4♠,Pass,no,no,no,no,450,0
219073, n AQT95.AQ.8753.A4 ,s 7.KT94.AT942.QJ6 ,990,5,2,4,2,16,1,4,5,3,10,4♣,6N,Pass,no,no,no,990,0
219074, n K9732.AT.KT7.A87 ,s 5.KJ64.83.KQJT42 ,430,5,2,3,3,14,1,4,2,6,10,3N,Pass,no,no,no,no,430,0
219075, n AQJ9873.7.K32.K8 ,s T.AT852.976.A943 ,420,7,1,3,2,13,1,5,3,4,8,4♠,Pass,no,no,no,no,420,0
219076, n AKQ983.A9.AQT72. ,s 64.T53.K4.AKT932 ,460,6,2,5,0,19,2,3,2,6,10,3N,Pass,no,no,no,no,460,0
219077, n AJ964.A54.A832.K ,s 73.Q98.KJ764.QT7 ,430,5,3,4,1,16,2,3,5,3,8,3N,Pass,no,no,no,no,430,0
219078, n AKQ73.KJ84.Q2.A7 ,s 6.A.J843.QJT9853 ,140,5,4,2,2,19,1,1,4,7,8,2♠,Pass,no,no,no,no,140,0
219079, n AQ763.Q4.KQ98.84 ,s K8.K9.JT76.K7532 ,-420,5,2,4,2,13,2,2,4,5,10,2♦,Pass,no,no,no,no,90,11
219080, n QJT63.Q.Q52.AK63 ,s A2.AT7543.6.QT75 ,140,5,1,3,4,14,2,6,1,4,10,2♣,Pass,no,no,no,no,130,0
219081, n A8765.K8.52.AKQ4 ,s QT.JT6.AJ6.JT752 ,400,5,2,2,4,16,2,3,3,5,9,3N,Pass,no,no,no,no,400,0
219082, n AQJ952.Q83.K2.J8 ,s 76.A76.J763.K942 ,140,6,3,2,2,13,2,3,4,4,8,2♠,Pass,no,no,no,no,140,0
219083, n AKJT972.KQ73..A9 ,s 86.J82.AKQJ76.83 ,420,7,4,0,2,17,2,3,6,2,11,4♠,Pass,no,no,no,no,420,0
219084, n AJ9742.Q7.J.AQ94 ,s Q8.A5.Q98654.K32 ,450,6,2,1,4,14,2,2,6,3,11,4♠,Pass,no,no,no,no,450,0
219085, n K7652.AT.5432.AJ ,s 98.K2.KQJ8.T9653 ,100,5,2,4,2,12,2,2,4,5,9,Pass,no,no,no,no,no,90,0
219086, n J5432.AQ64.KQ7.6 ,s QT.KJ9875.8.KQ93 ,420,5,4,3,1,12,2,6,1,4,11,4♥,Pass,no,no,no,no,420,0
219087, n AKJ54.KT.T94.AT9 ,s 96.J85.AQ72.J874 ,430,5,2,3,3,15,2,3,4,4,8,4♠,Pass,no,no,no,no,420,0
219088, n KT8543.AK64.83.Q ,s A6.Q75.JT4.A8542 ,420,6,4,2,1,12,2,3,3,5,11,4♠,Pass,no,no,no,no,420,0
219089, n KQJ42.A98.AK5.A3 ,s .KQT5.QT83.K9764 ,990,5,3,3,2,21,0,4,4,5,10,4♣,6N,Pass,no,no,no,990,0
219090, n AT532.K86.3.AQ62 ,s Q4.J9.KJ985.JT83 ,-140,5,3,1,4,13,2,2,5,4,8,2♣,Pass,no,no,no,no,90,6
219091, n AK975.K753.5.KJ9 ,s T.9862.A9742.AQ8 ,140,5,4,1,3,14,1,4,5,3,10,2♠,Pass,no,no,no,no,140,0
219092, n KT7652.A4.A6.JT6 ,s J8.J7653.KT3.K93 ,100,6,2,2,3,12,2,5,3,3,8,2♠,Pass,no,no,no,no,110,0
219093, n QJT762.K.64.AQ96 ,s AK.T7632.J8.8732 ,-300,6,1,2,4,12,2,5,2,4,8,2♠,Pass,no,no,no,no,140,10
219094, n K9876.J6.AKJ8.75 ,s J2.AK93.T9754.J8 ,-300,5,2,4,2,12,2,4,5,2,9,Pass,no,no,no,no,no,90,9
219095, n AKQ9853.T.AJ82.T ,s J.KJ752.QT54.K87 ,420,7,1,4,1,14,1,5,4,3,10,4♠,Pass,no,no,no,no,420,0
219096, n KQJT53.A7.T8.A63 ,s 4.Q9.A9752.KJT54 ,450,6,2,2,3,14,1,2,5,5,10,4♠,Pass,no,no,no,no,450,0
219097, n AKJ643.Q7.KQJ52. ,s Q8.KT9543.T3.AJ8 ,430,6,2,5,0,16,2,6,2,3,10,4♠,Pass,no,no,no,no,420,0
219098, n AT865.KQ85.2.A92 ,s Q9.A973.T7.QJT53 ,300,5,4,1,3,13,2,4,2,5,9,4♥,Pass,no,no,no,no,420,3
219099, n Q9875.AQJT.Q2.K6 ,s .42.AKJT953.QJT9 ,920,5,4,2,2,14,0,2,7,4,11,3♠,6♦,Pass,no,no,no,920,0
219100, n AKQJ74.85.KJ.Q96 ,s 62.AT2.A854.JT72 ,420,6,2,2,3,16,2,3,4,4,9,4♠,Pass,no,no,no,no,420,0
219101, n AKQ98.AT5.QJ4.A9 ,s JT.8432.K.KJT743 ,430,5,3,3,2,20,2,4,1,6,8,4♠,Pass,no,no,no,no,420,0
219102, n KJT53.4.Q6.AK984 ,s A2.K5.J542.QJT52 ,-100,5,1,2,5,13,2,2,4,5,11,2♣,Pass,no,no,no,no,130,6
219103, n AKQJ9642.KJ.J4.9 ,s 7.QT87.KQ876.Q52 ,300,8,2,2,1,15,1,4,5,3,9,3N,Pass,no,no,no,no,430,4
219104, n 98652.A52.A6.KQ5 ,s Q4.KQJT76.QJT.43 ,420,5,3,2,3,13,2,6,3,2,11,4♥,Pass,no,no,no,no,420,0
219105, n A86542.Q5.QJ4.A8 ,s T7.JT8.K3.KQJT93 ,120,6,2,3,2,13,2,3,2,6,10,Pass,no,no,no,no,no,120,0
219106, n KQ9762.Q3.KJ2.KJ ,s A3.K962.Q8753.87 ,100,6,2,3,2,15,2,4,5,2,9,2♠,Pass,no,no,no,no,140,1
219107, n AKJ63..Q85.KT983 ,s T7.AKJ9542.4.642 ,140,5,0,3,5,13,2,7,1,3,8,2♥,Pass,no,no,no,no,140,0
219108, n AKQT9.976.KQ52.Q ,s 3.Q2.JT76.AKJ954 ,140,5,3,4,1,16,1,2,4,6,11,2♠,Pass,no,no,no,no,140,0
219109, n QJ863.AKQ4.J8.A5 ,s A.JT975.763.KJ73 ,450,5,4,2,2,17,1,5,3,4,9,4♥,Pass,no,no,no,no,450,0
219110, n AK753.KT.Q2.KQ75 ,s 92.Q92.AT73.AJ93 ,430,5,2,2,4,17,2,3,4,4,11,3N,Pass,no,no,no,no,430,0
219111, n QJ9542.AK.K9.A94 ,s .T75.AQJT8432.Q8 ,920,6,2,2,3,17,0,3,8,2,9,4♦,6♦,Pass,no,no,no,920,0
219112, n AKQT87.J.642.A64 ,s 43.K742.KJ8.QJT3 ,100,6,1,3,3,14,2,4,3,4,10,Pass,no,no,no,no,no,120,1
219113, n KJ643.QT5..KQJ87 ,s AQ.A83.J754.T643 ,400,5,3,0,5,12,2,3,4,4,11,3N,Pass,no,no,no,no,400,0
219114, n AQ862..K87.QJ852 ,s J4.AQJ543.T9.KT7 ,420,5,0,3,5,12,2,6,2,3,11,5♣,Pass,no,no,no,no,400,-1
219115, n AT754.T4.K3.KQ72 ,s QJ.K762.QJ864.96 ,80,5,2,2,4,12,2,4,5,2,9,Pass,no,no,no,no,no,-50,-4
219116, n KQ9764.K74.T.AQ9 ,s 5.J83.AJ9832.K76 ,90,6,3,1,3,14,1,3,6,3,9,Pass,no,no,no,no,no,90,0
219117, n T8542.AKJ.A4.KQ8 ,s A.QT8.97632.AT63 ,920,5,3,2,3,17,1,3,5,4,10,3♦,6♣,Pass,no,no,no,920,0
219118, n AQJ72.KQ32..KJT6 ,s T3.AJ864.KJ95.32 ,980,5,4,0,4,16,2,5,4,2,9,3♠,6♥,Pass,no,no,no,980,0
219119, n AQJ93.AT9.T86.K7 ,s 75.752.Q7.AQT932 ,110,5,3,3,2,14,2,3,2,6,8,2♣,Pass,no,no,no,no,110,0
219120, n KJT85.J6.K62.A32 ,s 94.KT3.Q874.K754 ,-100,5,2,3,3,12,2,3,4,4,8,Pass,no,no,no,no,no,-50,2
219121, n AKJ84.Q84.K8.Q42 ,s 9.AJT972.AJ732.9 ,980,5,3,2,3,15,1,6,5,1,10,4♥,6♥,Pass,no,no,no,980,0
219122, n KQ652.A.AKQ7.852 ,s T3.Q984.842.AK64 ,420,5,1,4,3,18,2,4,3,4,9,4♠,Pass,no,no,no,no,420,0
219123, n KJ8653.7.A6.AKJ9 ,s AQ.AT43.8743.632 ,450,6,1,2,4,16,2,4,4,3,10,4♠,Pass,no,no,no,no,450,0
219124, n KQ9842.42.K4.A85 ,s 7.AK95.98652.KT2 ,140,6,2,2,3,12,1,4,5,3,10,2♠,Pass,no,no,no,no,140,0
219125, n J7643.A5.AJ72.Q4 ,s 5.K8642.K864.K75 ,110,5,2,4,2,12,1,5,4,3,9,2♥,Pass,no,no,no,no,110,0
219126, n KT832.Q4.K32.AKT ,s AJ.T76.QJT5.QJ82 ,420,5,2,3,3,15,2,3,4,4,11,4♠,Pass,no,no,no,no,420,0
219127, n AKQJ63.JT5.Q3.T7 ,s 8.Q7.T842.AKJ965 ,140,6,3,2,2,13,1,2,4,6,10,2♠,Pass,no,no,no,no,140,0
219128, n AKJ752.J3.J.QJ98 ,s T6.2.A98762.A632 ,420,6,2,1,4,13,2,1,6,4,8,4♠,Pass,no,no,no,no,420,0
219129, n AQT652.5.K8.QJ95 ,s 84.AT62.T42.A863 ,100,6,1,2,4,12,2,4,3,4,8,2♠,Pass,no,no,no,no,140,1
219130, n AK832.74.QJ63.Q8 ,s J4.AQJ3.8542.J42 ,-90,5,2,4,2,12,2,4,4,3,9,Pass,no,no,no,no,no,-50,1
219131, n AKQJT7.KJ4.T2.AK ,s 32.Q72.AQJ94.952 ,990,6,3,2,2,21,2,3,5,3,9,4♠,6♠,Pass,no,no,no,980,0
219132, n KQT842.A832.AK.2 ,s 6.T7.QJ643.KQ764 ,120,6,4,2,1,16,1,2,5,5,8,Pass,no,no,no,no,no,120,0
219133, n AQT85.J72.AJT9.T ,s 72.QT5.Q876.KQ42 ,400,5,3,4,1,12,2,3,4,4,9,3N,Pass,no,no,no,no,400,0
219134, n AK962.J7.654.A63 ,s J5.Q3.QT92.KT752 ,-140,5,2,3,3,12,2,2,4,5,8,2♣,Pass,no,no,no,no,90,6
219135, n AT742.KJT.K42.K3 ,s KJ.864.A975.JT95 ,120,5,3,3,2,14,2,3,4,4,9,Pass,no,no,no,no,no,120,0
219136, n AQJ54.AQ32.7.A97 ,s 9.K7654.KJ962.J8 ,450,5,4,1,3,17,1,5,5,2,8,4♥,Pass,no,no,no,no,450,0
219137, n AKQT6.32.AQ76.T5 ,s .AKT54.KT8543.73 ,420,5,2,4,2,15,0,5,6,2,10,4♥,Pass,no,no,no,no,420,0
219138, n AKJ83.A98.T7.952 ,s Q6.KT532.K98.K83 ,140,5,3,2,3,12,2,5,3,3,11,2♥,Pass,no,no,no,no,140,0
219139, n KJT765.AQ3.T2.KJ ,s A4.J642.Q63.QT92 ,140,6,3,2,2,14,2,4,3,4,9,2♠,Pass,no,no,no,no,140,0
219140, n AJT43.9.AJ95.KJ5 ,s 7.AQ7652.T.QT842 ,400,5,1,4,3,14,1,6,1,5,8,5♣,Pass,no,no,no,no,400,0
219141, n QJ984.KQJT..KQ87 ,s T.96542.AK52.J42 ,420,5,4,0,4,14,1,5,4,3,8,4♥,Pass,no,no,no,no,420,0
219142, n AK876.64.987.AQ9 ,s 54.K982.KQT5.J75 ,400,5,2,3,3,13,2,4,4,3,9,3N,Pass,no,no,no,no,400,0
219143, n KQ864.A.AK2.T872 ,s T5.T964.QT95.AQJ ,450,5,1,3,4,16,2,4,4,3,9,4♠,Pass,no,no,no,no,450,0
219144, n AJ973.KJ85.4.A43 ,s Q5.42.KT93.K8752 ,140,5,4,1,3,13,2,2,4,5,8,2♠,Pass,no,no,no,no,140,0
219145, n K7642.AQT.62.A32 ,s A.97653.KJ.T9654 ,300,5,3,2,3,13,1,5,2,5,8,2♥,Pass,no,no,no,no,140,-4
219146, n QJ985.A9.Q64.AK3 ,s 72.KQ764.A973.T2 ,140,5,2,3,3,16,2,5,4,2,9,2♠,Pass,no,no,no,no,140,0
219147, n K9542.K.J98.AQT7 ,s 3.T97653.AK753.J ,110,5,1,3,4,13,1,6,5,1,8,2♦,Pass,no,no,no,no,110,0
219148, n KQJT42.5.AT7.QT3 ,s .KT986432.54.AJ6 ,140,6,1,3,3,12,0,8,2,3,8,2♥,Pass,no,no,no,no,140,0
219149, n Q97542.AT54.A.KT ,s J8.Q72.T42.AQ752 ,100,6,4,1,2,13,2,3,3,5,9,2♠,Pass,no,no,no,no,140,1
219150, n AJ8542.J62.A4.A4 ,s K3.KT84.Q3.QT965 ,430,6,3,2,2,14,2,4,2,5,10,4♠,Pass,no,no,no,no,420,0
219151, n KJT864.K43.KQ8.6 ,s A7.A8762.J943.J2 ,300,6,3,3,1,12,2,5,4,2,10,4♠,Pass,no,no,no,no,420,3
219152, n KJ985.K5.AQ5.A97 ,s QT.T643.K872.K63 ,420,5,2,3,3,17,2,4,4,3,8,4♠,Pass,no,no,no,no,420,0
219153, n AKJ97.J6.4.A9743 ,s 6.K82.AKT86.JT82 ,430,5,2,1,5,13,1,3,5,4,11,3N,Pass,no,no,no,no,430,0
219154, n KQ9842.A4.KT86.A ,s T5.K97.72.KQJT62 ,450,6,2,4,1,16,2,3,2,6,9,4♠,Pass,no,no,no,no,450,0
219155, n AQT642.J8.AKT.53 ,s 9.KT3.642.AJ9874 ,430,6,2,3,2,14,1,3,3,6,8,3N,Pass,no,no,no,no,430,0
219156, n QJ865.KT8.A74.KQ ,s 92.A654.Q95.AJ43 ,400,5,3,3,2,15,2,4,3,4,11,3N,Pass,no,no,no,no,400,0
219157, n AQJ87.75.AQ7.832 ,s K5.AT8642.J84.75 ,140,5,2,3,3,13,2,6,3,2,8,2♥,Pass,no,no,no,no,140,0
219158, n Q8654.T2.AKJ2.Q6 ,s 3.AQ93.Q94.98742 ,-80,5,2,4,2,12,1,4,3,5,8,Pass,no,no,no,no,no,-50,1
219159, n AKQT86.42.K74.96 ,s 5.AKJ7.T963.QT73 ,120,6,2,3,2,12,1,4,4,4,10,Pass,no,no,no,no,no,120,0
219160, n AKJ432.AK72.84.T ,s Q.QJ8.QJ7.J76532 ,420,6,4,2,1,15,1,3,3,6,9,4♠,Pass,no,no,no,no,420,0
219161, n AK7642.A5.AT.643 ,s T.J4.J9653.AQ952 ,130,6,2,2,3,15,1,2,5,5,8,Pass,no,no,no,no,no,120,0
219162, n AQ732.J2.J97.AT3 ,s K9.K865.K542.765 ,110,5,2,3,3,12,2,4,4,3,9,2♠,Pass,no,no,no,no,110,0
219163, n AKQ874.9.973.K96 ,s JT.J532.Q4.A8732 ,-300,6,1,3,3,12,2,4,2,5,8,2♠,Pass,no,no,no,no,110,9
219164, n AT942.AKJ62.Q3.2 ,s Q.T9873.AKJT97.9 ,500,5,5,2,1,14,1,5,6,1,10,4♥,6♥,Pass,no,no,no,980,10
219165, n AKQJ6.A976.543.8 ,s 5.QJ543.T82.KQ96 ,140,5,4,3,1,14,1,5,3,4,8,2♥,Pass,no,no,no,no,140,0
219166, n AKJ642.KJ986..J6 ,s 5.743.A743.A7543 ,450,6,5,0,2,13,1,3,4,5,8,4♥,Pass,no,no,no,no,450,0
219167, n AQJ97.QT6.J42.AJ ,s 8.J954.K5.KQ5432 ,300,5,3,3,2,15,1,4,2,6,9,3N,Pass,no,no,no,no,400,3
219168, n AJ965.AQ8643.9.Q ,s K8.T92.Q82.KJ862 ,100,5,6,1,1,13,2,3,3,5,9,2♥,Pass,no,no,no,no,140,1
219169, n AKQ985.Q7.QT2.T8 ,s T7.AKJT84.76.765 ,-100,6,2,3,2,13,2,6,2,3,8,2♥,Pass,no,no,no,no,140,6
219170, n K8543.AKQT63..75 ,s QJ.95.KQ743.J983 ,300,5,6,0,2,12,2,2,5,4,9,4♥,Pass,no,no,no,no,420,3
219171, n KQJ96.4.K97.AT32 ,s 3.KQT2.QJ842.754 ,90,5,1,3,4,13,1,4,5,3,8,Pass,no,no,no,no,no,90,0
219172, n AK432.K9.Q8.AQJ6 ,s JT.AT843.AT74.83 ,430,5,2,2,4,19,2,5,4,2,9,3N,Pass,no,no,no,no,430,0
219173, n QJT98.K75.K98.QJ ,s 6.AT43.Q4.A97543 ,-90,5,3,3,2,12,1,4,2,6,10,2♣,Pass,no,no,no,no,90,5
219174, n J96432.AKT3.7.AJ ,s AT.J65.KT6532.Q9 ,-100,6,4,1,2,13,2,3,6,2,10,Pass,no,no,no,no,no,90,5
219175, n AJ853.A8.A98.J54 ,s T2.T632.T65.AKQ9 ,120,5,2,3,3,14,2,4,3,4,9,Pass,no,no,no,no,no,120,0
219176, n A87643.T.AK97.Q8 ,s K.K872.Q86432.62 ,100,6,1,4,2,13,1,4,6,2,8,2♦,Pass,no,no,no,no,130,1
219177, n AKQ65.KQ.KQ9.T93 ,s 97.AJT953.A876.4 ,980,5,2,3,3,19,2,6,4,1,9,4♥,6♥,Pass,no,no,no,980,0
219178, n KJ953.85.J5.AK86 ,s 6.AKT632.Q976.Q4 ,110,5,2,2,4,12,1,6,4,2,11,2♥,Pass,no,no,no,no,110,0
219179, n AJ864.AT.92.AQ92 ,s 5.K3.AQT6543.654 ,460,5,2,2,4,15,1,2,7,3,9,3N,Pass,no,no,no,no,460,0
219180, n AQT72.A54.Q962.4 ,s 94.8763.KT5.AQT6 ,140,5,3,4,1,12,2,4,3,4,9,2♠,Pass,no,no,no,no,140,0
219181, n K97643.96.Q7.AKT ,s Q8.J832.K92.Q432 ,-130,6,2,2,3,12,2,4,3,4,8,2♠,Pass,no,no,no,no,-50,2
219182, n KQT942.A53.K7.65 ,s A7.42.Q942.QJT83 ,-100,6,3,2,2,12,2,2,4,5,9,Pass,no,no,no,no,no,90,5
219183, n KQ983.K5.KJ3.753 ,s 7.AT87.T75.AKT86 ,110,5,2,3,3,12,1,4,3,5,11,2♠,Pass,no,no,no,no,110,0
219184, n AQ765.K85.Q865.Q ,s J3.AQJ4.K94.T983 ,140,5,3,4,1,13,2,4,3,4,11,2♠,Pass,no,no,no,no,140,0
219185, n AKQJ76.QJ982.8.3 ,s 54.3.AK93.AT9876 ,420,6,5,1,1,13,2,1,4,6,11,4♠,Pass,no,no,no,no,420,0
219186, n AK9873.Q43.AT2.6 ,s 4.AJ2.J873.QJT74 ,110,6,3,3,1,13,1,3,4,5,9,2♠,Pass,no,no,no,no,110,0
219187, n A87632.QJ.42.AKQ ,s J5.6.AKJ53.75432 ,420,6,2,2,3,16,2,1,5,5,9,4♠,Pass,no,no,no,no,420,0
219188, n KQJ98.AJ84.A3.97 ,s 7.K763.QJ75.KQ65 ,420,5,4,2,2,15,1,4,4,4,11,4♠,Pass,no,no,no,no,420,0
219189, n AJ8762.KQ8.AQ9.6 ,s 93.AJ72.64.AQ972 ,420,6,3,3,1,16,2,4,2,5,11,4♠,Pass,no,no,no,no,420,0
219190, n QT984.AQJ.Q2.AKJ ,s K5.K54.JT85.QT83 ,430,5,3,2,3,19,2,3,4,4,9,4♠,Pass,no,no,no,no,420,0
219191, n T9763.AT875.AQ.K ,s AJ.962.43.QJT875 ,-100,5,5,2,1,13,2,3,2,6,8,2♥,Pass,no,no,no,no,110,5
219192, n AJT985.3.AQ53.Q5 ,s 3.Q75.KT876.KT84 ,400,6,1,4,2,13,1,3,5,4,8,3♦,5♦,Pass,no,no,no,400,0
219193, n K9742.AKJ.K542.J ,s J5.Q75.AJT83.982 ,400,5,3,4,1,15,2,3,5,3,8,2♥,5♦,Pass,no,no,no,400,0
219194, n AJ8643.K.Q53.KJ5 ,s 5.AQT65.J76.A964 ,430,6,1,3,3,14,1,5,3,4,11,3N,Pass,no,no,no,no,430,0
219195, n AQ743.T964.KQ.J8 ,s 6.A732.JT742.AT3 ,110,5,4,2,2,12,1,4,5,3,9,2♥,Pass,no,no,no,no,110,0
219196, n AKJ7642.T.AT63.4 ,s Q5.9.KJ87.KJ8632 ,100,7,1,4,1,12,2,1,4,6,10,4♠,Pass,no,no,no,no,450,8
219197, n AK765.KQ.T754.95 ,s .8752.AQJ3.AT432 ,130,5,2,4,2,12,0,4,4,5,11,2♦,Pass,no,no,no,no,130,0
219198, n AKJ86.QJ63.Q94.7 ,s 52.KT8.AJT63.942 ,110,5,4,3,1,13,2,3,5,3,8,2♦,Pass,no,no,no,no,110,0
219199, n KQT65.AQ92.A.J97 ,s 83.J4.QJ842.KQ62 ,400,5,4,1,3,16,2,2,5,4,9,3N,Pass,no,no,no,no,400,0
219200, n AKT95.3.AJ543.63 ,s 4.AJT965.K972.J2 ,400,5,1,5,2,12,1,6,4,2,9,2♥,5♦,Pass,no,no,no,400,0
219201, n KQT982.AJT54..AQ ,s 43.KQ98.K53.T732 ,300,6,5,0,2,16,2,4,3,4,8,4♥,Pass,no,no,no,no,450,4
219202, n AKQT76.T5.K2.JT5 ,s J4.J8.AT76.Q7432 ,-100,6,2,2,3,13,2,2,4,5,8,2♠,Pass,no,no,no,no,110,5
219203, n QT942.QT.AK7.AQJ ,s 65.AK2.QJT9.9862 ,460,5,2,3,3,18,2,3,4,4,10,3N,Pass,no,no,no,no,460,0
219204, n K9872.AKJ8.A72.Q ,s J.T75.QJT83.A432 ,420,5,4,3,1,17,1,3,5,4,8,4♥,Pass,no,no,no,no,420,0
219205, n AK873.Q3.2.KQT95 ,s T5.JT92.KT7.AJ63 ,140,5,2,1,5,14,2,4,3,4,9,3♣,Pass,no,no,no,no,130,0
219206, n KQ764.Q96.A9.K85 ,s J3.74.KQJ43.J973 ,90,5,3,2,3,14,2,2,5,4,8,2♦,Pass,no,no,no,no,90,0
219207, n A9652.A85.64.A96 ,s 83.JT764.AK5.Q74 ,420,5,3,2,3,12,2,5,3,3,10,4♥,Pass,no,no,no,no,420,0
219208, n AKT92.J9.K.A8532 ,s J7.KQ654.Q9843.K ,420,5,2,1,5,15,2,5,5,1,11,4♠,Pass,no,no,no,no,420,0
219209, n AQT95.AQ9.T532.3 ,s 74.J87.A974.KJ42 ,400,5,3,4,1,12,2,3,4,4,9,3N,Pass,no,no,no,no,400,0
